"","gameId","time","week","playId","frameId","event","playDirection","nflIdRet","playerNameRet","posRet","teamRet","xRet","yRet","sRet","aRet","disRet","oRet","dirRet","xLineOfScrimmage","xDepth","quarter","yardsToGo","gameClock","kickLength","playResult","hangTime","pointDiff","kickReturnYardage","operationTime","endYardLine","specialTeamsResult","numGunners","numVises","numRushers","NewPosition","ballApexX","ballApexY","beginPuntFrame","endPuntFrame","apexTime","vxy","vz","v_0","launch_angle","z","ballFinalX","ballFinalY","puntTime","distanceFromBallFinal","distanceFromBallApex","distanceBallToGo","dirChange","timeLeft","muffed_punt","sep_opp_1","s_opp_1","a_opp_1","o_opp_1","dir_opp_1","sep_team_1","s_team_1","a_team_1","o_team_1","dir_team_1","sep_opp_2","s_opp_2","a_opp_2","o_opp_2","dir_opp_2","sep_opp_3","s_opp_3","a_opp_3","o_opp_3","dir_opp_3","sep_team_2","s_team_2","a_team_2","o_team_2","dir_team_2","sep_team_3","s_team_3","a_team_3","o_team_3","dir_team_3","Temperature","Humidity","Precipitation","WindSpeed","Pressure","voronoi_area","timeRemaining","fumble","last_x_frame"
"604",2018101400,18,6,1655,58,"None","left",33130,"DeSean Jackson","WR","TB",72.2,17.8633333333333,3.19,1.59,0.32,172.59,78.17,20,52.2,2,1,03:34:00,51,42,4.98,-15,9,2.18,52,"Return",2,2,0,"WR",45.45,17.5833333333333,33,84,2.5,12.2788528306122,27.34875,29.9787316842846,65.8545882928834,34.85625,71.33,9.83333333333334,5.1,8.07699201435782,26.7514653804236,27.0154937026885,1.46287358062113,2.6,0,30.5350814637852,8.19,1.49,16.1,16.99,29.5468052418531,8.42,2.82,63.18,9.88999999999999,30.7676274678435,8.47,0.84,168.34,2.00999999999999,49.2912619031,7.37,2.17,179.73,2.20999999999998,31.1302457426857,7.89,1.41,168.78,2.12,49.7921198584676,6.8,0.9,9.36000000000001,175.78,77,52,0,5.84,30.0763,494.037233,2014,0,61.22
"605",2018101400,19,6,2602,52,"None","right",33130,"DeSean Jackson","WR","TB",81.76,37.19,4.93,1.25,0.49,134.75,154.53,33,48.76,3,25,06:56:00,37,37,3.88,-11,NA,2.19,60,"Out of Bounds",2,3,0,"WR",51.67,42.69,32,71,2,12.7457682706847,20.91375,24.4916219935,58.6697574358824,20.3775,67.99,50.96,3.9,19.4737207538775,30.5885288956498,18.2957727357988,-0.785398163397448,1.9,0,28.895295464833,8.6,3.33,107.79,95.89,26.7772141941614,8.46,0.7,46.94,73.22,35.0257176942886,8.52,1.56,111.48,59.07,38.6953550183998,8.35,0.44,61.64,71.71,29.167715028778,8.84,3.13,79.55,95.78,30.2056484783889,6.27,1.46,120.35,76.29,78.08,52,0,5.84,30.0497,688.311542,1316,0,72.52
"606",2018101400,19,6,2904,50,"None","right",43010,"Adam Humphries","WR","TB",96.93,20.14,4.68,0.58,0.47,47.06,26.36,57,39.93,3,6,00:29:00,38,38,3.37,-8,NA,2.12,85,"Downed",2,2,7,"WR",77.42,9.21,32,67,1.8,14.7577029350224,18.76875,23.8758407701356,51.8486265915414,16.40925,94.4,4.64,3.4,15.7051233678695,22.363027523124,17.5842344160899,1.4089973699197,1.6,0,21.024109969271,8.75,1.13,40.09,74.62,21.4696739611947,7.57,3.17,53.53,67.61,23.4254839864623,8.33,2.94,136.56,121.07,40.7385579028026,7,3.36,85.27,95.82,22.6917606192204,8.59,3.12,171.4,119.51,29.8845060190059,6.44,0.47,121.92,111,78.08,52,0,5.84,30.0497,451.038657,929,0,94.8
"607",2018101401,17,6,262,54,"None","right",43663,"Alex Erickson","WR","CIN",100.81,34.24,1.74,1.74,0.17,100.96,121.22,66,34.81,1,9,10:58:00,32,22,4.53,0,NA,2.07,66,"Fair Catch",2,2,8,"WR",85.82,34.04,32,77,2.2,9.53902575453484,24.13125,25.9482222687447,68.4659399003104,27.13425,98.12,36.94,4.5,3.81131211002195,14.9913341634426,12.6372465355393,-0.787253448838335,2.3,0,11.2383317267288,7.88,3.23,135.28,96.31,10.9664442733276,8.37,2.78,40.72,93.2,16.2056348224931,8.66,1.43,24.38,58.45,27.9619831199434,8.16,0.66,88.61,78.35,16.0999192544559,8.12,0.54,16.46,53.7,34.7828305346187,5.48,0.57,82.82,72.25,51.98,93,0,3.36,30.1058,223.217386,3358,0,98.01
"608",2018101401,17,6,1269,53,"None","right",44946,"Ryan Switzer","WR","PIT",100.63,21.18,5.47,1.24,0.54,73.83,5.21000000000001,67,33.63,2,5,10:22:00,33,33,4.06,0,NA,2.2,76,"Fair Catch",2,3,0,"WR",83.66,17.05,33,74,2,10.5442353101036,21.98625,24.3839309246343,64.41106177236,22.5225,98.63,12.76,4.1,8.65427062206862,17.4653313738961,15.5725720418947,1.33758842047074,2.1,0,19.642171468552,8.64,1.34,104.52,78.26,16.0724671410459,7.8,2.58,85.59,81.47,22.399145072971,6.03,4.63,113.86,95.58,27.1503996287347,8.57,1.67,116.5,108.99,18.2530353640155,7.56,3.61,172.05,73.32,23.1899719706601,5.2,1.61,82.96,68.98,51.98,93,0,3.36,30.1058,254.881479,2422,0,99.42
"609",2018101401,17,6,373,52,"None","left",44946,"Ryan Switzer","WR","PIT",76.99,30.4133333333333,2.69,0.45,0.27,132.88,88.95,32,44.99,1,10,10:05:00,62,62,3.41,0,NA,2.31,84,"Downed",2,2,7,"WR",54.71,24.1533333333333,35,69,1.7,15.5347272542859,18.2325,23.9531168559553,49.5929839884483,15.497625,74.78,19.5933333333333,3.3,11.0433916891506,23.1427310402208,20.5815086910557,1.36931625760472,1.6,0,24.5428625062359,9.9,4.28,43.87,32.98,25.9415111356297,8.84,2.96,44.03,28.81,25.5216006551313,9.82,3.3,154.95,157.83,38.4994779185381,8.2,0.43,1.57999999999998,3.49000000000001,26.0500019193857,9.41,3.32,152,156.63,40.2558132447973,3.25,0.67,33.98,145.9,51.98,93,0,3.36,30.1058,518.658854,3305,0,94.44
"610",2018101401,17,6,461,50,"None","right",43663,"Alex Erickson","WR","CIN",73.72,35.32,5.23,1.92,0.51,119.78,150.88,28,45.72,1,8,09:07:00,36,36,3.35,0,NA,2.2,54,"Out of Bounds",2,3,0,"WR",48.97,36.67,33,67,1.7,15.1170705429097,18.2325,23.6843804658114,50.3624643203424,15.497625,63.31,47.42,3.3,15.9617699519821,24.7867908370567,17.9220004463787,-0.860335319025497,1.6,0,31.2037722078597,10.04,1.8,51.23,54.59,23.1985603001566,8.15,1.76,64.58,67.16,34.0875725155078,8.78,0.54,78.73,76.03,38.5183865186485,8.18,0.09,80.82,76.77,31.3377679485952,9.26,0.6,37.92,52.82,33.1810307254009,8.29,0.25,68.64,78.91,51.98,93,0,3.36,30.1058,454.141855,3247,0,63.2
"611",2018101401,18,6,1376,56,"None","left",43663,"Alex Erickson","WR","CIN",82.39,26.4433333333333,5.22,0.89,0.52,125.66,55.9,29,53.39,2,1,08:36:00,69,72,4.61,0,6,2.2,91,"Return",2,2,0,"WR",50.04,23.4033333333333,32,79,2.4,15.668166583629,25.20375,29.6769347836809,58.1619163910413,29.601,92.53,18.9633333333333,4.7,12.6003968191482,32.4925237554733,42.7213494637049,-0.635564767485818,2.3,0,27.7814128510412,9.53,0.87,179.84,16.76,27.7763208506814,9.35,2.14,175.96,12.27,31.0112963289186,9.54,0.52,171.22,172.02,46.8640853959618,7.98,0.09,21.35,9.79000000000002,30.6116530099242,9.09,2.3,0.939999999999998,169.19,47.5116838261916,8.3,0.77,22.03,13.51,51.98,100,0.012,3.36,30.0763,598.409782,2316,0,79.24
"612",2018101401,18,6,1571,56,"None","right",44946,"Ryan Switzer","WR","PIT",84.37,31.69,3.34,1.26,0.33,56.87,111.27,41,43.37,2,6,05:36:00,51,44,4.51,0,7,2.25,75,"Return",2,3,0,"WR",67.31,31.07,34,78,2.2,13.7022727272727,23.595,27.2850930526645,59.8854324132207,25.9545,90.54,30.44,4.4,6.2953474884235,17.0712624020604,23.2385412623082,-0.199887766528097,2.2,0,22.6676862515785,8.89,2.97,146.42,112.88,20.4634918818857,8.65,2.4,48.39,79.37,27.9549297978013,8.95,2.42,103.12,71.79,29.0535677671435,7.69,0.58,80.75,87.54,23.2565044664928,9.15,1.67,121.69,120.75,27.1864745783634,9.34,1.57,28.86,57.99,51.98,100,0.012,3.36,30.0763,419.344361,2136,0,80.71
"613",2018101401,18,6,2217,54,"None","left",44946,"Ryan Switzer","WR","PIT",99.69,27.3533333333333,3.41,1.44,0.34,173.65,128.97,70,29.69,3,1,13:21:00,28,28,4.25,0,NA,2.18,68,"Fair Catch",2,3,0,"WR",80.2,26.0233333333333,33,76,2.1,9.05384708875427,23.05875,24.7725270949301,68.5976904408585,24.77475,98.12,24.8633333333333,4.3,2.943637205907,19.5353269744839,17.9575053946811,1.0082359230577,2.2,0,8.15276640165778,9,2.21,39.66,21.38,10.6449048844976,5.55,3.37,43.57,31.36,16.5028755070139,7.76,1.86,8.85000000000002,6.75999999999999,20.3901201565856,4.8,2.52,25.94,33.97,11.9821200127523,7.19,2.4,25.52,15.4,18.6214204613934,5.23,4.75,43.81,6.16000000000003,51.98,100,0.012,3.36,30.0763,217.444839,1701,0,98.53
"614",2018101401,19,6,3194,54,"None","right",44946,"Ryan Switzer","WR","PIT",99.21,32.56,1.49,1.06,0.15,91.68,56.78,65,34.21,4,15,09:26:00,33,33,4.14,3,NA,2.22,78,"Fair Catch",2,2,0,"WR",82.2,30.91,34,75,2,10.5195845795522,21.98625,24.3732814530349,64.4633382299461,22.5225,97.74,30.09,4.1,2.8743347056319,17.0898390864279,15.5616194530004,1.03395676349811,2.1,0,15.5868919287971,8.56,0.86,106.76,81.79,14.5253468116944,8.21,1.22,23.27,69.4,20.6517820054348,8.43,3.8,95.29,67.27,22.61162753983,7.44,0.95,106.17,91.8,18.3532285988052,2.96,2.22,126.45,105.7,19.3658720433654,8.15,0.92,33.85,43.21,53.06,100,0.02,4.72,30.0408,309.54001,566,0,98.64
"615",2018101401,19,6,2661,55,"None","left",44946,"Ryan Switzer","WR","PIT",83.24,37.7633333333333,6.46,1.77,0.64,59.22,148.03,38,45.24,3,10,05:27:00,63,48,4.25,3,15,2.2,76,"Return",2,2,8,"WR",64.27,38.2033333333333,34,76,2.1,16.5557275440396,22.5225,27.9527301128615,53.7085502361125,23.648625,95.31,45.7433333333333,4.2,14.4694609436565,18.9751021077622,31.942654867747,0.584169001472965,2.1,0,20.769027420657,10.36,0.64,22.56,21.64,21.3056447919325,9.33,1.87,164.59,14.44,27.0496968559723,9.56,1.37,164.48,138.9,37.7396409627861,7.34,1.09,3.73000000000002,173.18,26.5283565265548,9.61,0.89,109.9,133.32,43.190768689617,5.9,0.24,53.33,26.37,53.06,100,0.02,4.72,30.0408,465.170338,1227,0,83.99
"616",2018101401,19,6,2901,52,"None","right",43663,"Alex Erickson","WR","CIN",100.72,32.56,7.27,0.62,0.72,145.28,174.23,65,35.72,3,10,00:16:00,35,25,4.02,-3,NA,2.05,70,"Fair Catch",2,2,8,"WR",83.68,36.97,32,72,2,12.430384145311,21.45,24.7914692989343,59.9378758139716,21.45,100.48,44.18,4,11.6224782211024,17.6014118751877,18.2817969576297,-1.5501452182263,2,0,16.1852401897531,8.64,3.14,91.67,79.31,16.3678740219981,8.03,3.17,68,82.76,23.5792535929363,9.58,2.17,40.67,51.01,31.3852975133262,7.82,1.81,84.09,79.91,24.9262913406708,8.54,2.97,42.5,46.61,35.5934446211658,6.32,1.01,74.04,67.31,53.06,100,0.02,4.72,30.0408,268.616296,916,0,100.69
"617",2018101402,17,6,643,53,"None","left",44837,"Jabrill Peppers","FS","CLE",68.6,20.5333333333333,6.07,1.8,0.6,147.53,111.5,18,50.6,1,6,06:18:00,41,46,4.09,-7,5,2.2,54,"Return",2,4,5,"DB",41.81,17.0833333333333,32,74,2.1,12.8793529506068,22.5225,25.9449559389933,60.2677385991165,23.648625,60.3,7.68333333333334,4.2,15.2974671106036,27.0112309974944,20.742229870484,0.99729859894696,2.1,0,35.0906967727915,6.46,0.59,173.8,139.98,34.8139081402821,5.25,3.16,160.73,146.39,38.0707683137601,8.57,0.77,12.13,10.07,39.0825856360605,7.31,1.72,13.71,30.73,35.6137122468299,7.75,1.26,160.28,152.31,37.6888378701175,7.63,2.86,142.66,35.22,51.98,59,0,3.36,30.1353,644.633417,3078,0,38.47
"618",2018101402,17,6,178,56,"None","right",44964,"Desmond King","CB","LAC",98.96,33.86,3.31,1.15,0.33,93.77,174.74,45,53.96,1,12,12:54:00,54,22,4.8,0,32,2.07,57,"Return",2,4,0,"DB",72.7,36.68,32,79,2.4,13.7501156832864,25.20375,28.710532829717,61.4160931028124,29.601,99.01,38.65,4.7,4.79026095322583,26.4109825640774,26.383650240253,1.56035829253376,2.3,0,35.6279805770689,9.87,0.94,89.29,72.1,34.8453167584971,7.78,0.5,50.85,90.75,35.8120328939869,8.87,0.97,118.99,107.94,38.9105666882404,8.06,0.27,84.62,78.06,36.095424917848,9.41,0.97,72.33,74.29,36.3605019217282,7.63,0.17,81.24,100.75,51.98,59,0,3.36,30.1353,871.296952,3474,0,66.67
"619",2018101402,17,6,553,52,"None","right",40024,"Keenan Allen","WR","LAC",100.31,20.22,5.06,0.56,0.51,166.12,6.63,72,28.31,1,8,07:15:00,34,34,4.57,7,NA,2.1,72,"Downed",2,2,0,"WR",89.73,38.01,30,75,2.2,11.0321740467385,24.13125,26.5334899845465,65.4645523806063,27.13425,108.81,41.94,4.5,23.3239876522005,20.6983211879611,19.4805364402524,1.19777388638915,2.3,0,18.1295780425249,7.13,1.66,88.72,82.18,14.3070786675687,4.06,0.58,108.05,10.62,19.841030719194,8.67,2.56,51.44,72.87,20.860512937126,5.68,2.36,92.91,74.11,19.4421655172463,7.47,2.75,61.29,86.21,20.0058391476089,5.34,3.51,149.91,78.23,51.98,59,0,3.36,30.1353,232.544562,3135,0,105.43
"620",2018101402,17,6,1005,54,"None","left",44837,"Jabrill Peppers","FS","CLE",65.13,22.0933333333333,6.25,3.82,0.61,148.74,111.26,19,46.13,1,5,00:01:00,37,24,3.54,-7,13,2.17,33,"Return",2,3,1,"DB",40.49,20.4333333333333,35,73,1.9,12.7290036776662,20.3775,24.0264446157986,58.0380613204149,19.358625,55.47,14.2633333333333,3.7,12.4348100106113,24.695853903034,16.2009042957484,0.681146280394367,1.8,0,28.576369608472,5.64,2.62,80.9,162.57,27.6962957812051,6.01,3.52,27.17,149.73,36.0462480710545,7.66,1.2,33.99,3.42000000000002,37.2113759487606,8.22,0.81,17.8,20.15,28.5233676132395,5.01,0.19,59.15,155.15,36.598001311547,7.2,2.63,0.759999999999991,7.11000000000001,51.98,59,0,3.36,30.1353,610.109499,2701,0,42.73
"621",2018101402,17,6,899,55,"None","right",44964,"Desmond King","CB","LAC",99.61,22.81,6.05,1.06,0.6,25.07,22.3,70,29.61,1,16,01:00:00,32,36,4.48,7,NA,2.09,76,"Fair Catch",2,2,0,"DB",88.46,15.08,31,78,2.4,9.02806047620272,25.20375,26.771904863578,70.3279735955773,29.601,102.29,16.69,4.7,6.68107775736819,13.5674389624571,13.9233975738683,-1.15804306724728,2.3,0,14.9406191304109,7.71,0.9,111.99,107.21,9.27299843632037,0.93,2.04,98.11,127.3,16.2492984463945,7.48,0.81,108.37,106.83,17.954456271355,7.84,0.43,103.57,111.46,14.7524438653397,6.41,3.1,119.61,98.3,16.3058885069168,7.15,4.39,76.69,95.55,51.98,59,0,3.36,30.1353,199.046326,2760,0,102.39
"622",2018101402,17,6,1357,58,"None","right",44837,"Jabrill Peppers","FS","CLE",87.37,19.94,4.09,1.49,0.42,85.75,25.78,41,46.37,2,22,10:02:00,41,8,4.65,-4,33,2.21,39,"Return",2,4,0,"DB",65.6,22.8,34,81,2.4,10.9926361210995,25.20375,27.4966736707079,66.4692349382031,29.601,81.8,18.21,4.7,5.83247803253472,21.957060367909,16.8376987738824,0.30114609545201,2.3,0,30.7234535819136,8.62,0.56,103.48,97.66,34.0153671154671,7.77,1.49,102.15,93.93,33.3624609404043,7.78,1.91,93.76,96.3,34.8091281131832,6.51,0.43,27.2,114.89,34.9559293968849,5.44,1.7,171.68,120.25,35.0818998915395,6.76,0.84,51.78,81.95,51.98,59,0,3.36,30.1353,828.834362,2402,0,46.93
"623",2018101402,18,6,2461,53,"None","left",44837,"Jabrill Peppers","FS","CLE",91.31,20.9933333333333,1.4,2.68,0.13,8.84,62.12,42,49.31,3,22,12:14:00,47,40,3.95,-15,0,2.31,72,"Muffed",2,4,0,"DB",67.11,23.2533333333333,33,72,2,14.6664160817754,20.91375,25.5438583566825,54.9866252839089,20.3775,88.6,20.3833333333333,3.9,2.7778048887566,24.3052998335754,21.6807979557949,0.221402246368989,1.9,1,36.6385384533827,7.33,1.04,32.78,25.72,39.9295579740122,6.37,2.18,152.22,36.63,39.4809928953161,8.11,1.32,177.51,7.52999999999997,40.0588879026865,6.85,0.83,5.50999999999999,11.39,40.3577452293856,7.76,0.09,13.5,7.49000000000001,41.2320664046807,4.08,3.26,99.51,37.03,55.04,47,0,4.72,30.1058,576.753087,1634,0,81.76
"624",2018101402,18,6,1474,53,"None","left",44964,"Desmond King","CB","LAC",99.63,27.2633333333333,4.76,0.66,0.47,91.43,99.53,70,29.63,2,11,07:54:00,29,29,4.25,4,0,2.08,69,"Muffed",2,2,0,"DB",86.89,20.9333333333333,32,75,2.1,10.1002195436356,23.05875,25.1738035741947,66.3792172893851,24.77475,98.74,11.1533333333333,4.3,16.1345653799537,14.2259094612612,15.364598920896,1.51560723811716,2.2,1,13.2503584857165,8.23,3.19,18.49,3.85000000000002,11.8537504613519,2.09,1.73,9.52,73.32,13.979374091854,8.61,1.4,49.91,46.32,20.3471398481457,6.8,0.69,31.93,27.75,14.9974464493126,4.56,5.69,151.78,18.28,16.9886844693755,6.51,1.54,59.23,45.08,55.04,47,0,4.72,30.1058,190.267725,2274,0,99.03
"625",2018101402,19,6,3314,54,"None","right",44837,"Jabrill Peppers","FS","CLE",71.43,26.51,3.28,3.64,0.31,113.08,116.34,25,46.43,4,3,14:23:00,42,27,4.15,-29,NA,2.27,42,"Fair Catch",2,2,0,"DB",42.64,32.37,34,75,2,12.5947785749796,21.98625,25.3381853417972,60.2243806386195,22.5225,66.23,35.31,4.1,10.2215458713445,29.3803284528951,23.7724988169103,-1.03708813515563,2.1,0,27.2367490717964,8.65,2.32,46.66,64.38,23.5106954384595,8.69,1.52,126.9,106.35,28.4703354388388,7.63,1.13,132.59,123.57,32.2978172637099,8.09,1.65,104.42,88.88,26.4278130007006,7.81,2.98,179,116.01,26.7195901914681,8.88,1.58,85.18,71.85,57.92,42,0,5.84,30.0851,542.544727,863,0,70.69
"626",2018101402,19,6,3204,57,"None","right",44964,"Desmond King","CB","LAC",97.74,31.16,1.39,1.34,0.13,63.46,85.19,50,47.74,3,8,01:23:00,44,52,4.81,29,NA,2.12,92,"Downed",2,2,0,"DB",76.26,31.73,33,80,2.4,13.0575466559303,25.20375,28.385357822904,62.6440091399987,29.601,102.35,29.31,4.7,4.96735342008197,21.4875615182365,26.2019941989155,-0.381627871969281,2.3,0,24.8000685482924,9.5,1.48,130.68,126.22,25.0022438992983,9.64,0.97,119.47,121.49,33.3836501898759,8.89,2.15,51.81,55.52,37.6420204027361,7.21,0.25,83.25,88.15,33.1380823223071,8.86,1.48,40.99,54,38.340417316456,7.34,0.73,93.54,94.54,57.92,42,0,5.84,30.0851,425.759099,983,0,94.48
"627",2018101402,19,6,2651,58,"None","right",44964,"Desmond King","CB","LAC",92.11,32.06,0.39,1.45,0.05,78.76,78.71,46,46.11,3,7,10:32:00,49,45,4.77,22,4,2.04,81,"Return",2,3,0,"DB",71.75,33.33,34,81,2.4,12.0416735262509,25.20375,27.9326138299893,64.4954807259571,29.601,94.14,31.1,4.7,2.24555115728856,20.3995710739221,22.5007777643352,-0.441738764472997,2.3,0,24.0109495855537,8.66,2.46,134.81,116.55,21.9900204638377,9.02,1.09,56.49,82.26,31.9304650764752,8.55,0.64,94.19,77.75,34.2580457703004,7.37,0.64,89.91,83.15,23.8344372704706,9.35,1.78,81.4,110.41,31.0311021396276,7.56,1.22,44.64,68.12,57.92,42,0,5.84,30.0851,641.955087,1532,0,90.77
"628",2018101403,17,6,1546,60,"None","right",43408,"Tyler Ervin","RB","HOU",65.49,39.54,6.24,1.31,0.63,133.58,42.9,16,49.49,2,29,06:03:00,60,54,5.32,10,6,2.07,60,"Return",2,4,1,"RB",46.21,41.05,33,87,2.7,13.0776300116472,28.9575,31.7735930132482,65.728691248976,39.092625,74.14,44.56,5.4,10.0011449344563,19.3390408241981,28.1496891634703,0.525843273202582,2.7,0,30.7878320120141,9.78,0.87,82.26,69.94,30.610638673507,9.37,1.6,54.66,67.51,32.8069657237605,9.1,1.61,74.67,70.07,33.6089422624396,8.94,0.3,86.72,69.08,33.8889023132942,6.25,1.94,17.21,57.13,34.8091726417047,8.43,0.92,59.22,69.79,86.72,63,0,6.96,29.8991,422.822457,2163,0,69.58
"629",2018101403,17,6,1095,57,"None","left",40107,"Micah Hyde","SS","BUF",97.14,40.4233333333333,5.41,0.76,0.54,34.56,63.51,51,46.14,2,8,13:49:00,25,25,4.76,-7,NA,2.1,66,"Out of Bounds",2,3,1,"DB",67.39,47.8533333333333,32,81,2.5,8.95819761204655,26.27625,27.7613151439008,71.2106384338449,32.175,77.09,54.6833333333333,4.9,24.6038635177486,30.6637799365962,11.8633426992564,-0.618217832742212,2.4,0,31.6314416364478,8.79,0.94,168.1,168.18,30.4980933830297,7.88,1.7,18.13,166.16,32.0845445658809,8.84,1.86,145.23,149.21,32.0887830869293,5.8,2.85,0.819999999999993,171.72,31.530258482924,5.58,3.58,4.62,0.370000000000005,32.0070132939642,6.3,2.84,61.99,171.96,86.72,63,0,6.96,29.8991,524.80125,2629,0,70.41
"630",2018101403,17,6,856,59,"None","left",43408,"Tyler Ervin","RB","HOU",88.33,38.4933333333333,5.79,0.58,0.58,23.45,88.65,42,46.33,1,12,01:24:00,49,48,4.72,7,1,2.19,80,"Return",2,3,1,"RB",67.11,39.0033333333333,34,83,2.5,13.1495359503718,26.27625,29.3828455016294,63.4472119068515,32.175,90.98,49.5533333333333,4.9,11.3730426887443,21.2261277674474,26.0974979643643,1.33562754304671,2.4,0,21.9411234899218,7.14,2.41,176.47,13.98,21.0228304469213,7.16,2.04,133.85,19.1,24.0505072711575,10.3,1.66,153.93,143.21,32.5987116309832,8.02,1.36,156.3,157.76,25.0761420477712,10.22,2.24,133.77,144.67,31.4925387988965,7.93,1.48,145.38,146.5,86.72,63,0,6.96,29.8991,378.654371,2784,0,87.3
"631",2018101403,18,6,2530,55,"None","left",40107,"Micah Hyde","SS","BUF",92.06,18.3333333333333,5.14,0.52,0.51,152.96,78.27,44,48.06,3,7,03:41:00,53,45,4.37,-7,8,2.01,79,"Return",2,4,0,"DB",70.57,18.9533333333333,32,78,2.3,14.2835133060094,24.6675,28.504461205449,59.9577616023628,28.367625,96.28,7.84333333333333,4.6,11.3070110993136,21.4989418344253,28.0077882025697,-1.18831918527715,2.3,0,35.3744215500409,9.38,0.27,4.47000000000003,10.39,35.7497650341929,9.19,0.48,44.86,36.99,35.7420900340201,9.98,1.35,24.02,44.63,36.8201059205429,8.75,1.45,4.51999999999998,24.46,37.316405239519,7.52,2.62,95.8,63.57,38.6715877615595,7.76,1.27,33.46,13.52,87.62,61,0,8.08,29.8873,753.752323,1121,0,86.05
"632",2018101403,18,6,2424,54,"None","right",43408,"Tyler Ervin","RB","HOU",67.96,36.32,4.5,1.08,0.45,142.36,10.14,27,40.96,3,3,04:39:00,42,52,3.97,7,0,2.09,69,"Return",2,2,5,"RB",47,42.03,34,75,2,12.8914130581766,21.98625,25.4869323320604,59.645445429845,22.5225,68.91,36.47,4.1,0.96176920308357,21.7238509477486,22.6044619489162,0.156601876982013,2.1,0,22.0411433460245,8.37,0.66,103.05,88.36,20.7277253937811,7.23,1.88,2.23,89.96,26.9196768182681,9.16,3.52,56.67,39.64,29.5091528173887,8.09,2.04,83.59,75.81,25.3010553139587,8.94,2.87,98.76,83.27,27.6652706475104,8.48,3.77,5.19,48.33,87.62,61,0,8.08,29.8873,450.458162,1179,0,61.76
"633",2018101403,18,6,2303,54,"None","left",40107,"Micah Hyde","SS","BUF",99.53,26.8133333333333,1.18,0.84,0.12,165.68,99.54,58,41.53,3,1,07:30:00,42,42,4.49,-7,NA,1.98,90,"Downed",2,2,0,"DB",80.32,25.2633333333333,32,76,2.2,12.1898739476462,23.595,26.5578058555202,62.709578902584,25.9545,101.45,24.6733333333333,4.4,2.87506521665162,19.2724310869179,21.1382354987355,-0.839532413009328,2.2,0,19.2453215093955,9.34,1.34,175.76,170.62,20.1594146740425,8.43,3.25,178.33,174.56,28.1487211077164,8.23,0.77,56.83,4.23000000000002,30.4487454585571,8.77,1.93,11.58,17.8,27.7771992828651,8.26,0.95,80.62,4.86000000000001,30.0428660417078,8.18,2.06,21.46,20.06,87.62,61,0,8.08,29.8873,416.119001,1350,0,103.34
"634",2018101403,19,6,3013,56,"None","right",40107,"Micah Hyde","SS","BUF",98.59,18.75,2.72,0.68,0.27,70,33,51,47.59,4,10,10:39:00,45,52,4.68,3,0,2,93,"Return",2,3,0,"DB",74.54,19.24,31,80,2.5,11.5717483668872,26.27625,28.7114380400748,66.2654711614884,32.175,95.37,13.65,4.9,6.03145090338966,24.0549911660761,21.567035030342,1.00762762321834,2.4,0,34.3400014560279,2.04,0.85,95.4,121.42,31.8105674265644,1.68,5.05,101.61,122.09,36.3799683892111,8.61,0.81,95.41,92.91,37.3561587961075,1.75,1.24,89.86,76.22,33.2077400616182,2,3.63,48.77,113.84,35.6366735260181,3.22,5.27,167.73,15.02,87.26,59,0,4.72,29.8696,493.40762,639,0,87.19
"635",2018101403,19,6,3358,59,"None","left",43408,"Tyler Ervin","RB","HOU",95.43,19.7033333333333,6.37,0.71,0.64,85.95,75.96,51,44.43,4,2,04:08:00,51,51,4.81,-3,NA,2.27,92,"Downed",2,3,0,"RB",78.25,12.7533333333333,35,82,2.4,13.954571090622,25.20375,28.8090101944812,61.0589519954084,29.601,102.32,6.30333333333333,4.7,15.0675844115771,18.5325362538429,24.9192174837012,-1.09586988471799,2.3,0,24.055446368754,7.05,4.17,10.38,18.62,23.1815486971859,8.54,3.7,141.35,167.72,26.618399651369,9.35,1.12,44.09,38.68,30.9766880088882,8.08,3.96,34.49,11.29,23.5405118890818,7.1,3.37,5.48,173.32,27.7917703646241,9.64,1.54,41.05,37.67,87.26,59,0,4.72,29.8696,383.242494,248,0,102.62
"636",2018101404,17,6,834,52,"None","left",44932,"Tarik Cohen","RB","CHI",100.85,23.8533333333333,4.2,2,0.41,138.83,91.77,71,29.85,2,8,14:57:00,39,19,4.37,-7,NA,1.92,58,"Touchback",2,2,0,"RB",84.76,19.4633333333333,30,74,2.2,10.2049301405523,23.595,25.7072873748584,66.6451142938462,25.9545,103.09,12.9333333333333,4.4,11.1473763729409,16.6781353873867,19.458412062653,-1.36847469841659,2.2,0,12.0402657777974,9.19,0.86,137.01,167.38,12.6048601737584,8.66,1.72,153.15,158.34,12.8216262619061,9.71,1.33,27.51,38.83,21.2932007927413,7.83,0.59,12.95,27.73,14.1800881520532,7.68,3.91,20.12,30.9,18.8273471312344,5.16,0.63,59.22,27,91.04,60,0,9.2,30.0054,168.332864,2697,0,107.77
